sample,chromosome,start,end,copy_number,segmented
SLX-12451.D710_D505,18,12500001,13000000,0.962,0.988
SLX-12451.D710_D505,18,13000001,13500000,0.977,0.988
SLX-12451.D710_D505,18,13500001,14000000,0.959,0.988
SLX-12451.D710_D505,18,14000001,14500000,NA,NA
SLX-12451.D710_D505,18,14500001,15000000,NA,NA
SLX-12451.D710_D505,18,15000001,15500000,NA,NA
SLX-12451.D710_D505,18,15500001,16000000,NA,NA
SLX-12451.D710_D505,18,16000001,16500000,NA,NA
SLX-12451.D710_D505,18,16500001,17000000,NA,NA
SLX-12451.D710_D505,18,17000001,17500000,NA,NA
SLX-12451.D710_D505,18,17500001,18000000,NA,NA
SLX-12451.D710_D505,18,18000001,18500000,NA,NA
SLX-12451.D710_D505,18,18500001,19000000,NA,NA
SLX-12451.D710_D505,18,19000001,19500000,1.027,0.988
SLX-12451.D710_D505,18,19500001,20000000,NA,NA
SLX-12451.D710_D505,18,20000001,20500000,1.043,0.988
SLX-12451.D710_D505,18,20500001,21000000,1.026,0.988
SLX-12451.D710_D505,18,21000001,21500000,NA,NA
SLX-12451.D710_D505,18,21500001,22000000,1.033,0.988
SLX-12451.D710_D505,18,22000001,22500000,0.973,0.988
SLX-12451.D710_D505,18,22500001,23000000,0.999,0.988
SLX-12451.D710_D505,18,23000001,23500000,0.973,0.988
SLX-12451.D710_D505,18,23500001,24000000,0.971,0.988
SLX-12451.D710_D505,18,24000001,24500000,0.959,0.988
SLX-12451.D710_D505,18,24500001,25000000,0.952,0.988
SLX-12451.D710_D505,18,25000001,25500000,0.941,0.988
SLX-12451.D710_D505,18,25500001,26000000,0.995,0.988
SLX-12451.D710_D505,18,26000001,26500000,0.96,0.988
SLX-12451.D710_D505,18,26500001,27000000,0.986,0.988
SLX-12451.D710_D505,18,27000001,27500000,0.973,0.988
SLX-12451.D710_D505,18,27500001,28000000,0.971,0.988
SLX-12451.D710_D505,18,28000001,28500000,NA,NA
SLX-12451.D710_D505,18,28500001,29000000,1.069,0.988
SLX-12451.D710_D505,18,29000001,29500000,NA,NA
SLX-12451.D710_D505,18,29500001,30000000,1.019,0.988
SLX-12451.D710_D505,18,30000001,30500000,1.013,0.988
SLX-12451.D710_D505,18,30500001,31000000,1.038,0.988
SLX-12451.D710_D505,18,31000001,31500000,1.058,0.988
SLX-12451.D710_D505,18,31500001,32000000,1.007,0.988
SLX-12451.D710_D505,18,32000001,32500000,0.997,0.988
SLX-12451.D710_D505,18,32500001,33000000,1.051,0.988
SLX-12451.D710_D505,18,33000001,33500000,1.024,0.988
SLX-12451.D710_D505,18,33500001,34000000,0.964,0.988
SLX-12451.D710_D505,18,34000001,34500000,0.986,0.988
SLX-12451.D710_D505,18,34500001,35000000,0.949,0.988
SLX-12451.D710_D505,18,35000001,35500000,0.941,0.988
SLX-12451.D710_D505,18,35500001,36000000,0.976,0.988
SLX-12451.D710_D505,18,36000001,36500000,1.011,0.988
SLX-12451.D710_D505,18,36500001,37000000,NA,NA
SLX-12451.D710_D505,18,37000001,37500000,1.03,0.988
SLX-12451.D710_D505,18,37500001,38000000,0.961,0.988
SLX-12451.D710_D505,18,38000001,38500000,0.975,0.988
SLX-12451.D710_D505,18,38500001,39000000,1.024,0.988
SLX-12451.D710_D505,18,39000001,39500000,0.974,0.988
SLX-12451.D710_D505,18,39500001,40000000,1.004,0.988
SLX-12451.D710_D505,18,40000001,40500000,0.995,0.988
SLX-12451.D710_D505,18,40500001,41000000,0.997,0.988
SLX-12451.D710_D505,18,41000001,41500000,0.996,0.988
SLX-12451.D710_D505,18,41500001,42000000,1.035,0.988
SLX-12451.D710_D505,18,42000001,42500000,NA,NA
SLX-12451.D710_D505,18,42500001,43000000,1.03,0.988
SLX-12451.D710_D505,18,43000001,43500000,1.002,0.988
SLX-12451.D710_D505,18,43500001,44000000,NA,NA
SLX-12451.D710_D505,18,44000001,44500000,NA,NA
SLX-12451.D710_D505,18,44500001,45000000,0.917,0.988
SLX-12451.D710_D505,18,45000001,45500000,NA,NA
SLX-12451.D710_D505,18,45500001,46000000,1.047,0.988
SLX-12451.D710_D505,18,46000001,46500000,1.035,0.988
SLX-12451.D710_D505,18,46500001,47000000,1.018,0.988
SLX-12451.D710_D505,18,47000001,47500000,1.011,0.988
SLX-12451.D710_D505,18,47500001,48000000,0.993,0.988
SLX-12451.D710_D505,18,48000001,48500000,NA,NA
SLX-12451.D710_D505,18,48500001,49000000,0.975,0.988
SLX-12451.D710_D505,18,49000001,49500000,0.949,0.988
SLX-12451.D710_D505,18,49500001,50000000,0.977,0.988
SLX-12451.D710_D505,18,50000001,50500000,NA,NA
SLX-12451.D710_D505,18,50500001,51000000,0.946,0.988
SLX-12451.D710_D505,18,51000001,51500000,0.977,0.988
SLX-12451.D710_D505,18,51500001,52000000,0.991,0.988
SLX-12451.D710_D505,18,52000001,52500000,1.029,0.988
SLX-12451.D710_D505,18,52500001,53000000,1.067,0.988
SLX-12451.D710_D505,18,53000001,53500000,0.978,0.988
SLX-12451.D710_D505,18,53500001,54000000,1.002,0.988
SLX-12451.D710_D505,18,54000001,54500000,1.03,0.988
SLX-12451.D710_D505,18,54500001,55000000,1.015,0.988
SLX-12451.D710_D505,18,55000001,55500000,1.02,0.988
SLX-12451.D710_D505,18,55500001,56000000,1.065,0.988
SLX-12451.D710_D505,18,56000001,56500000,1.05,0.988
SLX-12451.D710_D505,18,56500001,57000000,0.991,0.988
SLX-12451.D710_D505,18,57000001,57500000,0.949,0.988
SLX-12451.D710_D505,18,57500001,58000000,0.979,0.988
SLX-12451.D710_D505,18,58000001,58500000,0.965,0.988
SLX-12451.D710_D505,18,58500001,59000000,NA,NA
SLX-12451.D710_D505,18,59000001,59500000,1.015,0.988
SLX-12451.D710_D505,18,59500001,60000000,1.032,0.988
SLX-12451.D710_D505,18,60000001,60500000,1.029,0.988
SLX-12451.D710_D505,18,60500001,61000000,1.036,0.988
SLX-12451.D710_D505,18,61000001,61500000,0.972,0.988
SLX-12451.D710_D505,18,61500001,62000000,0.975,0.988
SLX-12451.D710_D505,18,62000001,62500000,0.993,0.988
SLX-12451.D710_D505,18,62500001,63000000,0.957,0.988
SLX-12451.D710_D505,18,63000001,63500000,0.993,0.988
SLX-12451.D710_D505,18,63500001,64000000,0.954,0.988
SLX-12451.D710_D505,18,64000001,64500000,0.985,0.988
SLX-12451.D710_D505,18,64500001,65000000,1.004,0.988
SLX-12451.D710_D505,18,65000001,65500000,0.989,0.988
SLX-12451.D710_D505,18,65500001,66000000,0.953,0.988
SLX-12451.D710_D505,18,66000001,66500000,0.987,0.988
SLX-12451.D710_D505,18,66500001,67000000,NA,NA
SLX-12451.D710_D505,18,67000001,67500000,0.951,0.988
SLX-12451.D710_D505,18,67500001,68000000,0.987,0.988
SLX-12451.D710_D505,18,68000001,68500000,0.976,0.988
SLX-12451.D710_D505,18,68500001,69000000,0.945,0.988
SLX-12451.D710_D505,18,69000001,69500000,0.967,0.988
SLX-12451.D710_D505,18,69500001,70000000,1,0.988
SLX-12451.D710_D505,18,70000001,70500000,0.952,0.988
SLX-12451.D710_D505,18,70500001,71000000,0.957,0.988
SLX-12451.D710_D505,18,71000001,71500000,0.983,0.988
SLX-12451.D710_D505,18,71500001,72000000,0.986,0.988
SLX-12451.D710_D505,18,72000001,72500000,NA,NA
SLX-12451.D710_D505,18,72500001,73000000,1.048,0.988
SLX-12451.D710_D505,18,73000001,73500000,0.977,0.988
SLX-12451.D710_D505,18,73500001,74000000,0.962,0.988
SLX-12451.D710_D505,18,74000001,74500000,0.978,0.988
SLX-12451.D710_D505,18,74500001,75000000,1.047,0.988
SLX-12451.D710_D505,18,75000001,75500000,NA,NA
SLX-12451.D710_D505,18,75500001,76000000,0.977,0.988
SLX-12451.D710_D505,18,76000001,76500000,0.937,0.988
SLX-12451.D710_D505,18,76500001,77000000,0.966,0.988
SLX-12451.D710_D505,18,77000001,77500000,0.953,0.988
SLX-12451.D710_D505,18,77500001,78000000,NA,NA
SLX-12451.D710_D505,18,78000001,78077248,0.89,0.988
SLX-12451.D710_D505,19,1,500000,NA,NA
SLX-12451.D710_D505,19,500001,1000000,NA,NA
SLX-12451.D710_D505,19,1000001,1500000,1.082,0.983
SLX-12451.D710_D505,19,1500001,2000000,1,0.983
SLX-12451.D710_D505,19,2000001,2500000,1.007,0.983
SLX-12451.D710_D505,19,2500001,3000000,1.013,0.983
SLX-12451.D710_D505,19,3000001,3500000,1.041,0.983
SLX-12451.D710_D505,19,3500001,4000000,1.002,0.983
SLX-12451.D710_D505,19,4000001,4500000,1.019,0.983
SLX-12451.D710_D505,19,4500001,5000000,1.011,0.983
SLX-12451.D710_D505,19,5000001,5500000,0.986,0.983
SLX-12451.D710_D505,19,5500001,6000000,0.991,0.983
SLX-12451.D710_D505,19,6000001,6500000,0.968,0.983
SLX-12451.D710_D505,19,6500001,7000000,NA,NA
SLX-12451.D710_D505,19,7000001,7500000,NA,NA
SLX-12451.D710_D505,19,7500001,8000000,0.987,0.983
SLX-12451.D710_D505,19,8000001,8500000,0.971,0.983
SLX-12451.D710_D505,19,8500001,9000000,0.948,0.983
SLX-12451.D710_D505,19,9000001,9500000,0.948,0.983
SLX-12451.D710_D505,19,9500001,10000000,NA,NA
SLX-12451.D710_D505,19,10000001,10500000,1.021,0.983
SLX-12451.D710_D505,19,10500001,11000000,NA,NA
SLX-12451.D710_D505,19,11000001,11500000,1.07,0.983
SLX-12451.D710_D505,19,11500001,12000000,1.01,0.983
SLX-12451.D710_D505,19,12000001,12500000,1.022,0.983
SLX-12451.D710_D505,19,12500001,13000000,0.983,0.983
SLX-12451.D710_D505,19,13000001,13500000,1.012,0.983
SLX-12451.D710_D505,19,13500001,14000000,0.965,0.983
SLX-12451.D710_D505,19,14000001,14500000,0.989,0.983
SLX-12451.D710_D505,19,14500001,15000000,0.971,0.983
SLX-12451.D710_D505,19,15000001,15500000,0.958,0.983
SLX-12451.D710_D505,19,15500001,16000000,0.96,0.983
SLX-12451.D710_D505,19,16000001,16500000,1.026,0.983
SLX-12451.D710_D505,19,16500001,17000000,1.002,0.983
SLX-12451.D710_D505,19,17000001,17500000,1.013,0.983
SLX-12451.D710_D505,19,17500001,18000000,0.966,0.983
SLX-12451.D710_D505,19,18000001,18500000,1.041,0.983
SLX-12451.D710_D505,19,18500001,19000000,1.026,0.983
SLX-12451.D710_D505,19,19000001,19500000,0.996,0.983
SLX-12451.D710_D505,19,19500001,20000000,0.973,0.983
SLX-12451.D710_D505,19,20000001,20500000,NA,NA
SLX-12451.D710_D505,19,20500001,21000000,NA,NA
SLX-12451.D710_D505,19,21000001,21500000,NA,NA
SLX-12451.D710_D505,19,21500001,22000000,NA,NA
SLX-12451.D710_D505,19,22000001,22500000,NA,NA
SLX-12451.D710_D505,19,22500001,23000000,NA,NA
SLX-12451.D710_D505,19,23000001,23500000,NA,NA
SLX-12451.D710_D505,19,23500001,24000000,NA,NA
SLX-12451.D710_D505,19,24000001,24500000,NA,NA
SLX-12451.D710_D505,19,24500001,25000000,NA,NA
SLX-12451.D710_D505,19,25000001,25500000,NA,NA
SLX-12451.D710_D505,19,25500001,26000000,NA,NA
SLX-12451.D710_D505,19,26000001,26500000,NA,NA
SLX-12451.D710_D505,19,26500001,27000000,NA,NA
SLX-12451.D710_D505,19,27000001,27500000,NA,NA
SLX-12451.D710_D505,19,27500001,28000000,NA,NA
SLX-12451.D710_D505,19,28000001,28500000,NA,NA
SLX-12451.D710_D505,19,28500001,29000000,0.897,0.983
SLX-12451.D710_D505,19,29000001,29500000,0.885,0.983
SLX-12451.D710_D505,19,29500001,30000000,0.876,0.983
SLX-12451.D710_D505,19,30000001,30500000,0.941,0.983
SLX-12451.D710_D505,19,30500001,31000000,0.919,0.983
SLX-12451.D710_D505,19,31000001,31500000,0.928,0.983
SLX-12451.D710_D505,19,31500001,32000000,0.953,0.983
SLX-12451.D710_D505,19,32000001,32500000,0.957,0.983
SLX-12451.D710_D505,19,32500001,33000000,0.939,0.983
SLX-12451.D710_D505,19,33000001,33500000,0.935,0.983
SLX-12451.D710_D505,19,33500001,34000000,1.009,0.983
SLX-12451.D710_D505,19,34000001,34500000,0.931,0.983
SLX-12451.D710_D505,19,34500001,35000000,0.983,0.983
SLX-12451.D710_D505,19,35000001,35500000,0.948,0.983
SLX-12451.D710_D505,19,35500001,36000000,1.014,0.983
SLX-12451.D710_D505,19,36000001,36500000,NA,NA
SLX-12451.D710_D505,19,36500001,37000000,NA,NA
SLX-12451.D710_D505,19,37000001,37500000,1.012,0.983
SLX-12451.D710_D505,19,37500001,38000000,NA,NA
SLX-12451.D710_D505,19,38000001,38500000,0.989,0.983
SLX-12451.D710_D505,19,38500001,39000000,0.999,0.983
SLX-12451.D710_D505,19,39000001,39500000,1.012,0.983
SLX-12451.D710_D505,19,39500001,40000000,0.977,0.983
SLX-12451.D710_D505,19,40000001,40500000,0.936,0.983
SLX-12451.D710_D505,19,40500001,41000000,0.947,0.983
SLX-12451.D710_D505,19,41000001,41500000,0.989,0.983
SLX-12451.D710_D505,19,41500001,42000000,1.032,0.983
SLX-12451.D710_D505,19,42000001,42500000,NA,NA
SLX-12451.D710_D505,19,42500001,43000000,1.026,0.983
SLX-12451.D710_D505,19,43000001,43500000,NA,NA
SLX-12451.D710_D505,19,43500001,44000000,NA,NA
SLX-12451.D710_D505,19,44000001,44500000,1.032,0.983
SLX-12451.D710_D505,19,44500001,45000000,NA,NA
SLX-12451.D710_D505,19,45000001,45500000,NA,NA
SLX-12451.D710_D505,19,45500001,46000000,1.059,0.983
SLX-12451.D710_D505,19,46000001,46500000,1.028,0.983
SLX-12451.D710_D505,19,46500001,47000000,NA,NA
SLX-12451.D710_D505,19,47000001,47500000,1.01,0.983
SLX-12451.D710_D505,19,47500001,48000000,1.04,0.983
SLX-12451.D710_D505,19,48000001,48500000,NA,NA
SLX-12451.D710_D505,19,48500001,49000000,0.976,0.983
SLX-12451.D710_D505,19,49000001,49500000,1.077,0.983
SLX-12451.D710_D505,19,49500001,50000000,1.003,0.983
SLX-12451.D710_D505,19,50000001,50500000,1.021,0.983
SLX-12451.D710_D505,19,50500001,51000000,0.949,0.983
SLX-12451.D710_D505,19,51000001,51500000,0.949,0.983
SLX-12451.D710_D505,19,51500001,52000000,0.942,0.983
SLX-12451.D710_D505,19,52000001,52500000,NA,NA
SLX-12451.D710_D505,19,52500001,53000000,0.988,0.983
SLX-12451.D710_D505,19,53000001,53500000,NA,NA
SLX-12451.D710_D505,19,53500001,54000000,NA,NA
SLX-12451.D710_D505,19,54000001,54500000,NA,NA
SLX-12451.D710_D505,19,54500001,55000000,0.892,0.983
SLX-12451.D710_D505,19,55000001,55500000,NA,NA
SLX-12451.D710_D505,19,55500001,56000000,0.994,0.983
SLX-12451.D710_D505,19,56000001,56500000,0.976,0.983
SLX-12451.D710_D505,19,56500001,57000000,0.95,0.983
SLX-12451.D710_D505,19,57000001,57500000,0.903,0.983
SLX-12451.D710_D505,19,57500001,58000000,0.924,0.983
SLX-12451.D710_D505,19,58000001,58500000,NA,NA
SLX-12451.D710_D505,19,58500001,59000000,0.973,0.983
SLX-12451.D710_D505,19,59000001,59128983,NA,NA
SLX-12451.D710_D505,20,1,500000,1.002,0.994
SLX-12451.D710_D505,20,500001,1000000,NA,NA
SLX-12451.D710_D505,20,1000001,1500000,1.038,0.994
SLX-12451.D710_D505,20,1500001,2000000,0.918,0.994
SLX-12451.D710_D505,20,2000001,2500000,0.972,0.994
SLX-12451.D710_D505,20,2500001,3000000,0.95,0.994
SLX-12451.D710_D505,20,3000001,3500000,0.961,0.994
SLX-12451.D710_D505,20,3500001,4000000,0.991,0.994
SLX-12451.D710_D505,20,4000001,4500000,0.972,0.994
SLX-12451.D710_D505,20,4500001,5000000,0.977,0.994
SLX-12451.D710_D505,20,5000001,5500000,0.928,0.994
SLX-12451.D710_D505,20,5500001,6000000,1.015,0.994
SLX-12451.D710_D505,20,6000001,6500000,NA,NA
SLX-12451.D710_D505,20,6500001,7000000,1.057,0.994
SLX-12451.D710_D505,20,7000001,7500000,0.977,0.994
SLX-12451.D710_D505,20,7500001,8000000,1.033,0.994
SLX-12451.D710_D505,20,8000001,8500000,1.024,0.994
SLX-12451.D710_D505,20,8500001,9000000,1.036,0.994
SLX-12451.D710_D505,20,9000001,9500000,NA,NA
SLX-12451.D710_D505,20,9500001,10000000,1.002,0.994
SLX-12451.D710_D505,20,10000001,10500000,1.016,0.994
SLX-12451.D710_D505,20,10500001,11000000,1.1,0.994
SLX-12451.D710_D505,20,11000001,11500000,1.079,0.994
SLX-12451.D710_D505,20,11500001,12000000,1.032,0.994
SLX-12451.D710_D505,20,12000001,12500000,0.961,0.994
SLX-12451.D710_D505,20,12500001,13000000,0.99,0.994
SLX-12451.D710_D505,20,13000001,13500000,1.028,0.994
SLX-12451.D710_D505,20,13500001,14000000,0.998,0.994
SLX-12451.D710_D505,20,14000001,14500000,1.04,0.994
SLX-12451.D710_D505,20,14500001,15000000,1.045,0.994
SLX-12451.D710_D505,20,15000001,15500000,NA,NA
SLX-12451.D710_D505,20,15500001,16000000,1.008,0.994
SLX-12451.D710_D505,20,16000001,16500000,1.013,0.994
SLX-12451.D710_D505,20,16500001,17000000,0.97,0.994
SLX-12451.D710_D505,20,17000001,17500000,NA,NA
SLX-12451.D710_D505,20,17500001,18000000,1.077,0.994
SLX-12451.D710_D505,20,18000001,18500000,1.007,0.994
SLX-12451.D710_D505,20,18500001,19000000,1.011,0.994
SLX-12451.D710_D505,20,19000001,19500000,0.99,0.994
SLX-12451.D710_D505,20,19500001,20000000,1.05,0.994
SLX-12451.D710_D505,20,20000001,20500000,0.977,0.994
SLX-12451.D710_D505,20,20500001,21000000,1.017,0.994
SLX-12451.D710_D505,20,21000001,21500000,1.009,0.994
SLX-12451.D710_D505,20,21500001,22000000,0.923,0.994
SLX-12451.D710_D505,20,22000001,22500000,0.991,0.994
SLX-12451.D710_D505,20,22500001,23000000,1.019,0.994
SLX-12451.D710_D505,20,23000001,23500000,0.997,0.994
SLX-12451.D710_D505,20,23500001,24000000,0.944,0.994
SLX-12451.D710_D505,20,24000001,24500000,0.964,0.994
SLX-12451.D710_D505,20,24500001,25000000,0.937,0.994
SLX-12451.D710_D505,20,25000001,25500000,1,0.994
SLX-12451.D710_D505,20,25500001,26000000,NA,NA
SLX-12451.D710_D505,20,26000001,26500000,NA,NA
SLX-12451.D710_D505,20,26500001,27000000,NA,NA
SLX-12451.D710_D505,20,27000001,27500000,NA,NA
SLX-12451.D710_D505,20,27500001,28000000,NA,NA
SLX-12451.D710_D505,20,28000001,28500000,NA,NA
SLX-12451.D710_D505,20,28500001,29000000,NA,NA
SLX-12451.D710_D505,20,29000001,29500000,NA,NA
SLX-12451.D710_D505,20,29500001,30000000,NA,NA
SLX-12451.D710_D505,20,30000001,30500000,1.046,0.994
SLX-12451.D710_D505,20,30500001,31000000,1.012,0.994
SLX-12451.D710_D505,20,31000001,31500000,0.984,0.994
SLX-12451.D710_D505,20,31500001,32000000,0.964,0.994
SLX-12451.D710_D505,20,32000001,32500000,0.989,0.994
SLX-12451.D710_D505,20,32500001,33000000,1.033,0.994
SLX-12451.D710_D505,20,33000001,33500000,1.033,0.994
SLX-12451.D710_D505,20,33500001,34000000,1.034,0.994
SLX-12451.D710_D505,20,34000001,34500000,1.017,0.994
SLX-12451.D710_D505,20,34500001,35000000,0.961,0.994
SLX-12451.D710_D505,20,35000001,35500000,0.965,0.994
SLX-12451.D710_D505,20,35500001,36000000,1.019,0.994
SLX-12451.D710_D505,20,36000001,36500000,1.03,0.994
SLX-12451.D710_D505,20,36500001,37000000,1.002,0.994
SLX-12451.D710_D505,20,37000001,37500000,1.014,0.994
SLX-12451.D710_D505,20,37500001,38000000,1.004,0.994
SLX-12451.D710_D505,20,38000001,38500000,0.954,0.994
SLX-12451.D710_D505,20,38500001,39000000,0.991,0.994
SLX-12451.D710_D505,20,39000001,39500000,1.011,0.994
SLX-12451.D710_D505,20,39500001,40000000,1.016,0.994
SLX-12451.D710_D505,20,40000001,40500000,0.983,0.994
SLX-12451.D710_D505,20,40500001,41000000,0.949,0.994
SLX-12451.D710_D505,20,41000001,41500000,0.95,0.994
SLX-12451.D710_D505,20,41500001,42000000,0.931,0.994
SLX-12451.D710_D505,20,42000001,42500000,0.95,0.994
SLX-12451.D710_D505,20,42500001,43000000,0.992,0.994
SLX-12451.D710_D505,20,43000001,43500000,1.019,0.994
SLX-12451.D710_D505,20,43500001,44000000,0.991,0.994
SLX-12451.D710_D505,20,44000001,44500000,1.006,0.994
SLX-12451.D710_D505,20,44500001,45000000,1.032,0.994
SLX-12451.D710_D505,20,45000001,45500000,NA,NA
SLX-12451.D710_D505,20,45500001,46000000,1.033,0.994
SLX-12451.D710_D505,20,46000001,46500000,0.972,0.994
SLX-12451.D710_D505,20,46500001,47000000,0.972,0.994
SLX-12451.D710_D505,20,47000001,47500000,0.976,0.994
SLX-12451.D710_D505,20,47500001,48000000,1.01,0.994
SLX-12451.D710_D505,20,48000001,48500000,1.042,0.994
SLX-12451.D710_D505,20,48500001,49000000,1.034,0.994
SLX-12451.D710_D505,20,49000001,49500000,1.027,0.994
SLX-12451.D710_D505,20,49500001,50000000,0.967,0.994
SLX-12451.D710_D505,20,50000001,50500000,1.012,0.994
SLX-12451.D710_D505,20,50500001,51000000,0.966,0.994
SLX-12451.D710_D505,20,51000001,51500000,0.984,0.994
SLX-12451.D710_D505,20,51500001,52000000,1.036,0.994
SLX-12451.D710_D505,20,52000001,52500000,1.015,0.994
SLX-12451.D710_D505,20,52500001,53000000,NA,NA
SLX-12451.D710_D505,20,53000001,53500000,0.957,0.994
SLX-12451.D710_D505,20,53500001,54000000,0.944,0.994
SLX-12451.D710_D505,20,54000001,54500000,0.956,0.994
SLX-12451.D710_D505,20,54500001,55000000,0.952,0.994
SLX-12451.D710_D505,20,55000001,55500000,0.935,0.994
SLX-12451.D710_D505,20,55500001,56000000,NA,NA
SLX-12451.D710_D505,20,56000001,56500000,0.99,0.994
SLX-12451.D710_D505,20,56500001,57000000,1.001,0.994
SLX-12451.D710_D505,20,57000001,57500000,0.981,0.994
SLX-12451.D710_D505,20,57500001,58000000,0.994,0.994
SLX-12451.D710_D505,20,58000001,58500000,0.947,0.994
SLX-12451.D710_D505,20,58500001,59000000,0.969,0.994
SLX-12451.D710_D505,20,59000001,59500000,0.965,0.994
SLX-12451.D710_D505,20,59500001,60000000,0.92,0.994
SLX-12451.D710_D505,20,60000001,60500000,NA,NA
SLX-12451.D710_D505,20,60500001,61000000,0.996,0.994
SLX-12451.D710_D505,20,61000001,61500000,1.009,0.994
SLX-12451.D710_D505,20,61500001,62000000,NA,NA
SLX-12451.D710_D505,20,62000001,62500000,0.965,0.994
SLX-12451.D710_D505,20,62500001,63000000,NA,NA
SLX-12451.D710_D505,20,63000001,63025520,NA,NA
SLX-12451.D710_D505,21,1,500000,NA,NA
SLX-12451.D710_D505,21,500001,1000000,NA,NA
SLX-12451.D710_D505,21,1000001,1500000,NA,NA
SLX-12451.D710_D505,21,1500001,2000000,NA,NA
SLX-12451.D710_D505,21,2000001,2500000,NA,NA
SLX-12451.D710_D505,21,2500001,3000000,NA,NA
SLX-12451.D710_D505,21,3000001,3500000,NA,NA
SLX-12451.D710_D505,21,3500001,4000000,NA,NA
SLX-12451.D710_D505,21,4000001,4500000,NA,NA
SLX-12451.D710_D505,21,4500001,5000000,NA,NA
SLX-12451.D710_D505,21,5000001,5500000,NA,NA
SLX-12451.D710_D505,21,5500001,6000000,NA,NA
SLX-12451.D710_D505,21,6000001,6500000,NA,NA
SLX-12451.D710_D505,21,6500001,7000000,NA,NA
SLX-12451.D710_D505,21,7000001,7500000,NA,NA
SLX-12451.D710_D505,21,7500001,8000000,NA,NA
SLX-12451.D710_D505,21,8000001,8500000,NA,NA
SLX-12451.D710_D505,21,8500001,9000000,NA,NA
SLX-12451.D710_D505,21,9000001,9500000,NA,NA
SLX-12451.D710_D505,21,9500001,10000000,NA,NA
SLX-12451.D710_D505,21,10000001,10500000,NA,NA
SLX-12451.D710_D505,21,10500001,11000000,NA,NA
SLX-12451.D710_D505,21,11000001,11500000,NA,NA
SLX-12451.D710_D505,21,11500001,12000000,NA,NA
SLX-12451.D710_D505,21,12000001,12500000,NA,NA
SLX-12451.D710_D505,21,12500001,13000000,NA,NA
SLX-12451.D710_D505,21,13000001,13500000,NA,NA
SLX-12451.D710_D505,21,13500001,14000000,NA,NA
SLX-12451.D710_D505,21,14000001,14500000,NA,NA
SLX-12451.D710_D505,21,14500001,15000000,NA,NA
SLX-12451.D710_D505,21,15000001,15500000,NA,NA
SLX-12451.D710_D505,21,15500001,16000000,0.945,0.994
SLX-12451.D710_D505,21,16000001,16500000,1.005,0.994
SLX-12451.D710_D505,21,16500001,17000000,1.035,0.994
SLX-12451.D710_D505,21,17000001,17500000,1.055,0.994
SLX-12451.D710_D505,21,17500001,18000000,1.001,0.994
SLX-12451.D710_D505,21,18000001,18500000,1.001,0.994
SLX-12451.D710_D505,21,18500001,19000000,NA,NA
SLX-12451.D710_D505,21,19000001,19500000,NA,NA
SLX-12451.D710_D505,21,19500001,20000000,0.955,0.994
SLX-12451.D710_D505,21,20000001,20500000,0.985,0.994
SLX-12451.D710_D505,21,20500001,21000000,0.993,0.994
SLX-12451.D710_D505,21,21000001,21500000,0.947,0.994
SLX-12451.D710_D505,21,21500001,22000000,0.966,0.994
SLX-12451.D710_D505,21,22000001,22500000,0.954,0.994
SLX-12451.D710_D505,21,22500001,23000000,0.944,0.994
SLX-12451.D710_D505,21,23000001,23500000,0.96,0.994
SLX-12451.D710_D505,21,23500001,24000000,0.93,0.994
SLX-12451.D710_D505,21,24000001,24500000,0.949,0.994
SLX-12451.D710_D505,21,24500001,25000000,0.973,0.994
SLX-12451.D710_D505,21,25000001,25500000,0.925,0.994
SLX-12451.D710_D505,21,25500001,26000000,0.957,0.994
SLX-12451.D710_D505,21,26000001,26500000,NA,NA
SLX-12451.D710_D505,21,26500001,27000000,0.968,0.994
SLX-12451.D710_D505,21,27000001,27500000,NA,NA
SLX-12451.D710_D505,21,27500001,28000000,1.002,0.994
SLX-12451.D710_D505,21,28000001,28500000,0.963,0.994
SLX-12451.D710_D505,21,28500001,29000000,0.972,0.994
SLX-12451.D710_D505,21,29000001,29500000,1.062,0.994
SLX-12451.D710_D505,21,29500001,30000000,1.009,0.994
SLX-12451.D710_D505,21,30000001,30500000,1.033,0.994
SLX-12451.D710_D505,21,30500001,31000000,1.008,0.994
SLX-12451.D710_D505,21,31000001,31500000,NA,NA
SLX-12451.D710_D505,21,31500001,32000000,NA,NA
SLX-12451.D710_D505,21,32000001,32500000,0.944,0.994
SLX-12451.D710_D505,21,32500001,33000000,0.953,0.994
SLX-12451.D710_D505,21,33000001,33500000,NA,NA
SLX-12451.D710_D505,21,33500001,34000000,0.982,0.994
SLX-12451.D710_D505,21,34000001,34500000,NA,NA
SLX-12451.D710_D505,21,34500001,35000000,NA,NA
SLX-12451.D710_D505,21,35000001,35500000,1.046,0.994
SLX-12451.D710_D505,21,35500001,36000000,1.02,0.994
SLX-12451.D710_D505,21,36000001,36500000,1.072,0.994
SLX-12451.D710_D505,21,36500001,37000000,1.043,0.994
SLX-12451.D710_D505,21,37000001,37500000,1.067,0.994
SLX-12451.D710_D505,21,37500001,38000000,0.987,0.994
SLX-12451.D710_D505,21,38000001,38500000,1.015,0.994
SLX-12451.D710_D505,21,38500001,39000000,NA,NA
SLX-12451.D710_D505,21,39000001,39500000,0.985,0.994
SLX-12451.D710_D505,21,39500001,40000000,1.028,0.994
SLX-12451.D710_D505,21,40000001,40500000,1.05,0.994
