sample,chromosome,start,end,copy_number,segmented
SLX-12455.D703_D508,14,22000001,22500000,NA,NA
SLX-12455.D703_D508,14,22500001,23000000,0.951,1.002
SLX-12455.D703_D508,14,23000001,23500000,1.006,1.002
SLX-12455.D703_D508,14,23500001,24000000,NA,NA
SLX-12455.D703_D508,14,24000001,24500000,0.925,1.002
SLX-12455.D703_D508,14,24500001,25000000,0.999,1.002
SLX-12455.D703_D508,14,25000001,25500000,1,1.002
SLX-12455.D703_D508,14,25500001,26000000,0.974,1.002
SLX-12455.D703_D508,14,26000001,26500000,0.982,1.002
SLX-12455.D703_D508,14,26500001,27000000,0.987,1.002
SLX-12455.D703_D508,14,27000001,27500000,0.968,1.002
SLX-12455.D703_D508,14,27500001,28000000,0.978,1.002
SLX-12455.D703_D508,14,28000001,28500000,1.039,1.002
SLX-12455.D703_D508,14,28500001,29000000,0.993,1.002
SLX-12455.D703_D508,14,29000001,29500000,0.993,1.002
SLX-12455.D703_D508,14,29500001,30000000,0.957,1.002
SLX-12455.D703_D508,14,30000001,30500000,1.005,1.002
SLX-12455.D703_D508,14,30500001,31000000,1.012,1.002
SLX-12455.D703_D508,14,31000001,31500000,1.032,1.002
SLX-12455.D703_D508,14,31500001,32000000,1.095,1.002
SLX-12455.D703_D508,14,32000001,32500000,1.053,1.002
SLX-12455.D703_D508,14,32500001,33000000,NA,NA
SLX-12455.D703_D508,14,33000001,33500000,1.006,1.002
SLX-12455.D703_D508,14,33500001,34000000,0.976,1.002
SLX-12455.D703_D508,14,34000001,34500000,0.978,1.002
SLX-12455.D703_D508,14,34500001,35000000,1,1.002
SLX-12455.D703_D508,14,35000001,35500000,1.062,1.002
SLX-12455.D703_D508,14,35500001,36000000,1.051,1.002
SLX-12455.D703_D508,14,36000001,36500000,1.019,1.002
SLX-12455.D703_D508,14,36500001,37000000,0.959,1.002
SLX-12455.D703_D508,14,37000001,37500000,0.978,1.002
SLX-12455.D703_D508,14,37500001,38000000,1.044,1.002
SLX-12455.D703_D508,14,38000001,38500000,0.985,1.002
SLX-12455.D703_D508,14,38500001,39000000,1.024,1.002
SLX-12455.D703_D508,14,39000001,39500000,1.006,1.002
SLX-12455.D703_D508,14,39500001,40000000,1.106,1.002
SLX-12455.D703_D508,14,40000001,40500000,NA,NA
SLX-12455.D703_D508,14,40500001,41000000,1.012,1.002
SLX-12455.D703_D508,14,41000001,41500000,0.997,1.002
SLX-12455.D703_D508,14,41500001,42000000,0.917,1.002
SLX-12455.D703_D508,14,42000001,42500000,1.013,1.002
SLX-12455.D703_D508,14,42500001,43000000,1.008,1.002
SLX-12455.D703_D508,14,43000001,43500000,1.024,1.002
SLX-12455.D703_D508,14,43500001,44000000,NA,NA
SLX-12455.D703_D508,14,44000001,44500000,1.029,1.002
SLX-12455.D703_D508,14,44500001,45000000,0.975,1.002
SLX-12455.D703_D508,14,45000001,45500000,NA,NA
SLX-12455.D703_D508,14,45500001,46000000,1.064,1.002
SLX-12455.D703_D508,14,46000001,46500000,0.995,1.002
SLX-12455.D703_D508,14,46500001,47000000,0.988,1.002
SLX-12455.D703_D508,14,47000001,47500000,1.006,1.002
SLX-12455.D703_D508,14,47500001,48000000,0.953,1.002
SLX-12455.D703_D508,14,48000001,48500000,0.998,1.002
SLX-12455.D703_D508,14,48500001,49000000,1.002,1.002
SLX-12455.D703_D508,14,49000001,49500000,NA,NA
SLX-12455.D703_D508,14,49500001,50000000,0.993,1.002
SLX-12455.D703_D508,14,50000001,50500000,1.054,1.002
SLX-12455.D703_D508,14,50500001,51000000,1.059,1.002
SLX-12455.D703_D508,14,51000001,51500000,0.969,1.002
SLX-12455.D703_D508,14,51500001,52000000,0.97,1.002
SLX-12455.D703_D508,14,52000001,52500000,1.01,1.002
SLX-12455.D703_D508,14,52500001,53000000,1.003,1.002
SLX-12455.D703_D508,14,53000001,53500000,NA,NA
SLX-12455.D703_D508,14,53500001,54000000,1.037,1.002
SLX-12455.D703_D508,14,54000001,54500000,1.002,1.002
SLX-12455.D703_D508,14,54500001,55000000,1.026,1.002
SLX-12455.D703_D508,14,55000001,55500000,NA,NA
SLX-12455.D703_D508,14,55500001,56000000,1.029,1.002
SLX-12455.D703_D508,14,56000001,56500000,0.972,1.002
SLX-12455.D703_D508,14,56500001,57000000,NA,NA
SLX-12455.D703_D508,14,57000001,57500000,0.962,1.002
SLX-12455.D703_D508,14,57500001,58000000,0.98,1.002
SLX-12455.D703_D508,14,58000001,58500000,0.941,1.002
SLX-12455.D703_D508,14,58500001,59000000,1.047,1.002
SLX-12455.D703_D508,14,59000001,59500000,0.986,1.002
SLX-12455.D703_D508,14,59500001,60000000,1.049,1.002
SLX-12455.D703_D508,14,60000001,60500000,0.999,1.002
SLX-12455.D703_D508,14,60500001,61000000,1.012,1.002
SLX-12455.D703_D508,14,61000001,61500000,NA,NA
SLX-12455.D703_D508,14,61500001,62000000,1.038,1.002
SLX-12455.D703_D508,14,62000001,62500000,1.05,1.002
SLX-12455.D703_D508,14,62500001,63000000,0.985,1.002
SLX-12455.D703_D508,14,63000001,63500000,1.022,1.002
SLX-12455.D703_D508,14,63500001,64000000,1.046,1.002
SLX-12455.D703_D508,14,64000001,64500000,1.075,1.002
SLX-12455.D703_D508,14,64500001,65000000,1.04,1.002
SLX-12455.D703_D508,14,65000001,65500000,1.017,1.002
SLX-12455.D703_D508,14,65500001,66000000,1.067,1.002
SLX-12455.D703_D508,14,66000001,66500000,0.996,1.002
SLX-12455.D703_D508,14,66500001,67000000,0.983,1.002
SLX-12455.D703_D508,14,67000001,67500000,1.115,1.002
SLX-12455.D703_D508,14,67500001,68000000,1.036,1.002
SLX-12455.D703_D508,14,68000001,68500000,1.079,1.002
SLX-12455.D703_D508,14,68500001,69000000,1.116,1.002
SLX-12455.D703_D508,14,69000001,69500000,1.041,1.002
SLX-12455.D703_D508,14,69500001,70000000,1.027,1.002
SLX-12455.D703_D508,14,70000001,70500000,1.028,1.002
SLX-12455.D703_D508,14,70500001,71000000,0.964,1.002
SLX-12455.D703_D508,14,71000001,71500000,0.999,1.002
SLX-12455.D703_D508,14,71500001,72000000,1.018,1.002
SLX-12455.D703_D508,14,72000001,72500000,1.004,1.002
SLX-12455.D703_D508,14,72500001,73000000,NA,NA
SLX-12455.D703_D508,14,73000001,73500000,0.966,1.002
SLX-12455.D703_D508,14,73500001,74000000,1.005,1.002
SLX-12455.D703_D508,14,74000001,74500000,0.973,1.002
SLX-12455.D703_D508,14,74500001,75000000,0.98,1.002
SLX-12455.D703_D508,14,75000001,75500000,0.994,1.002
SLX-12455.D703_D508,14,75500001,76000000,1.045,1.002
SLX-12455.D703_D508,14,76000001,76500000,1.051,1.002
SLX-12455.D703_D508,14,76500001,77000000,0.984,1.002
SLX-12455.D703_D508,14,77000001,77500000,0.958,1.002
SLX-12455.D703_D508,14,77500001,78000000,0.992,1.002
SLX-12455.D703_D508,14,78000001,78500000,0.989,1.002
SLX-12455.D703_D508,14,78500001,79000000,0.982,1.002
SLX-12455.D703_D508,14,79000001,79500000,0.97,1.002
SLX-12455.D703_D508,14,79500001,80000000,0.933,1.002
SLX-12455.D703_D508,14,80000001,80500000,0.961,1.002
SLX-12455.D703_D508,14,80500001,81000000,0.969,1.002
SLX-12455.D703_D508,14,81000001,81500000,1.04,1.002
SLX-12455.D703_D508,14,81500001,82000000,1.024,1.002
SLX-12455.D703_D508,14,82000001,82500000,0.92,1.002
SLX-12455.D703_D508,14,82500001,83000000,0.994,1.002
SLX-12455.D703_D508,14,83000001,83500000,0.982,1.002
SLX-12455.D703_D508,14,83500001,84000000,0.994,1.002
SLX-12455.D703_D508,14,84000001,84500000,1.01,1.002
SLX-12455.D703_D508,14,84500001,85000000,NA,NA
SLX-12455.D703_D508,14,85000001,85500000,0.975,1.002
SLX-12455.D703_D508,14,85500001,86000000,0.99,1.002
SLX-12455.D703_D508,14,86000001,86500000,0.952,1.002
SLX-12455.D703_D508,14,86500001,87000000,1.006,1.002
SLX-12455.D703_D508,14,87000001,87500000,1.001,1.002
SLX-12455.D703_D508,14,87500001,88000000,0.971,1.002
SLX-12455.D703_D508,14,88000001,88500000,0.98,1.002
SLX-12455.D703_D508,14,88500001,89000000,NA,NA
SLX-12455.D703_D508,14,89000001,89500000,1.037,1.002
SLX-12455.D703_D508,14,89500001,90000000,1.034,1.002
SLX-12455.D703_D508,14,90000001,90500000,NA,NA
SLX-12455.D703_D508,14,90500001,91000000,0.919,1.002
SLX-12455.D703_D508,14,91000001,91500000,0.974,1.002
SLX-12455.D703_D508,14,91500001,92000000,NA,NA
SLX-12455.D703_D508,14,92000001,92500000,1.073,1.002
SLX-12455.D703_D508,14,92500001,93000000,NA,NA
SLX-12455.D703_D508,14,93000001,93500000,0.985,1.002
SLX-12455.D703_D508,14,93500001,94000000,0.984,1.002
SLX-12455.D703_D508,14,94000001,94500000,0.974,1.002
SLX-12455.D703_D508,14,94500001,95000000,1.034,1.002
SLX-12455.D703_D508,14,95000001,95500000,NA,NA
SLX-12455.D703_D508,14,95500001,96000000,NA,NA
SLX-12455.D703_D508,14,96000001,96500000,0.969,1.002
SLX-12455.D703_D508,14,96500001,97000000,1.004,1.002
SLX-12455.D703_D508,14,97000001,97500000,0.982,1.002
SLX-12455.D703_D508,14,97500001,98000000,0.999,1.002
SLX-12455.D703_D508,14,98000001,98500000,0.985,1.002
SLX-12455.D703_D508,14,98500001,99000000,0.968,1.002
SLX-12455.D703_D508,14,99000001,99500000,0.991,1.002
SLX-12455.D703_D508,14,99500001,100000000,0.966,1.002
SLX-12455.D703_D508,14,100000001,100500000,1.011,1.002
SLX-12455.D703_D508,14,100500001,101000000,1.016,1.002
SLX-12455.D703_D508,14,101000001,101500000,0.981,1.002
SLX-12455.D703_D508,14,101500001,102000000,0.926,1.002
SLX-12455.D703_D508,14,102000001,102500000,1.024,1.002
SLX-12455.D703_D508,14,102500001,103000000,1.004,1.002
SLX-12455.D703_D508,14,103000001,103500000,1.011,1.002
SLX-12455.D703_D508,14,103500001,104000000,0.986,1.002
SLX-12455.D703_D508,14,104000001,104500000,0.95,1.002
SLX-12455.D703_D508,14,104500001,105000000,NA,NA
SLX-12455.D703_D508,14,105000001,105500000,NA,NA
SLX-12455.D703_D508,14,105500001,106000000,0.963,1.002
SLX-12455.D703_D508,14,106000001,106500000,NA,NA
SLX-12455.D703_D508,14,106500001,107000000,NA,NA
SLX-12455.D703_D508,14,107000001,107349540,NA,NA
SLX-12455.D703_D508,15,1,500000,NA,NA
SLX-12455.D703_D508,15,500001,1000000,NA,NA
SLX-12455.D703_D508,15,1000001,1500000,NA,NA
SLX-12455.D703_D508,15,1500001,2000000,NA,NA
SLX-12455.D703_D508,15,2000001,2500000,NA,NA
SLX-12455.D703_D508,15,2500001,3000000,NA,NA
SLX-12455.D703_D508,15,3000001,3500000,NA,NA
SLX-12455.D703_D508,15,3500001,4000000,NA,NA
SLX-12455.D703_D508,15,4000001,4500000,NA,NA
SLX-12455.D703_D508,15,4500001,5000000,NA,NA
SLX-12455.D703_D508,15,5000001,5500000,NA,NA
SLX-12455.D703_D508,15,5500001,6000000,NA,NA
SLX-12455.D703_D508,15,6000001,6500000,NA,NA
SLX-12455.D703_D508,15,6500001,7000000,NA,NA
SLX-12455.D703_D508,15,7000001,7500000,NA,NA
SLX-12455.D703_D508,15,7500001,8000000,NA,NA
SLX-12455.D703_D508,15,8000001,8500000,NA,NA
SLX-12455.D703_D508,15,8500001,9000000,NA,NA
SLX-12455.D703_D508,15,9000001,9500000,NA,NA
SLX-12455.D703_D508,15,9500001,10000000,NA,NA
SLX-12455.D703_D508,15,10000001,10500000,NA,NA
SLX-12455.D703_D508,15,10500001,11000000,NA,NA
SLX-12455.D703_D508,15,11000001,11500000,NA,NA
SLX-12455.D703_D508,15,11500001,12000000,NA,NA
SLX-12455.D703_D508,15,12000001,12500000,NA,NA
SLX-12455.D703_D508,15,12500001,13000000,NA,NA
SLX-12455.D703_D508,15,13000001,13500000,NA,NA
SLX-12455.D703_D508,15,13500001,14000000,NA,NA
SLX-12455.D703_D508,15,14000001,14500000,NA,NA
SLX-12455.D703_D508,15,14500001,15000000,NA,NA
SLX-12455.D703_D508,15,15000001,15500000,NA,NA
SLX-12455.D703_D508,15,15500001,16000000,NA,NA
SLX-12455.D703_D508,15,16000001,16500000,NA,NA
SLX-12455.D703_D508,15,16500001,17000000,NA,NA
SLX-12455.D703_D508,15,17000001,17500000,NA,NA
SLX-12455.D703_D508,15,17500001,18000000,NA,NA
SLX-12455.D703_D508,15,18000001,18500000,NA,NA
SLX-12455.D703_D508,15,18500001,19000000,NA,NA
SLX-12455.D703_D508,15,19000001,19500000,NA,NA
SLX-12455.D703_D508,15,19500001,20000000,NA,NA
SLX-12455.D703_D508,15,20000001,20500000,NA,NA
SLX-12455.D703_D508,15,20500001,21000000,NA,NA
SLX-12455.D703_D508,15,21000001,21500000,NA,NA
SLX-12455.D703_D508,15,21500001,22000000,NA,NA
SLX-12455.D703_D508,15,22000001,22500000,0.987,0.992
SLX-12455.D703_D508,15,22500001,23000000,1.277,0.992
SLX-12455.D703_D508,15,23000001,23500000,NA,NA
SLX-12455.D703_D508,15,23500001,24000000,0.859,0.992
SLX-12455.D703_D508,15,24000001,24500000,0.87,0.992
SLX-12455.D703_D508,15,24500001,25000000,NA,NA
SLX-12455.D703_D508,15,25000001,25500000,NA,NA
SLX-12455.D703_D508,15,25500001,26000000,0.92,0.992
SLX-12455.D703_D508,15,26000001,26500000,NA,NA
SLX-12455.D703_D508,15,26500001,27000000,0.936,0.992
SLX-12455.D703_D508,15,27000001,27500000,0.949,0.992
SLX-12455.D703_D508,15,27500001,28000000,NA,NA
SLX-12455.D703_D508,15,28000001,28500000,NA,NA
SLX-12455.D703_D508,15,28500001,29000000,NA,NA
SLX-12455.D703_D508,15,29000001,29500000,NA,NA
SLX-12455.D703_D508,15,29500001,30000000,0.961,0.992
SLX-12455.D703_D508,15,30000001,30500000,0.922,0.992
SLX-12455.D703_D508,15,30500001,31000000,NA,NA
SLX-12455.D703_D508,15,31000001,31500000,0.897,0.992
SLX-12455.D703_D508,15,31500001,32000000,0.9,0.992
SLX-12455.D703_D508,15,32000001,32500000,0.878,0.992
SLX-12455.D703_D508,15,32500001,33000000,NA,NA
SLX-12455.D703_D508,15,33000001,33500000,1.024,0.992
SLX-12455.D703_D508,15,33500001,34000000,0.954,0.992
SLX-12455.D703_D508,15,34000001,34500000,NA,NA
SLX-12455.D703_D508,15,34500001,35000000,NA,NA
SLX-12455.D703_D508,15,35000001,35500000,0.97,0.992
SLX-12455.D703_D508,15,35500001,36000000,NA,NA
SLX-12455.D703_D508,15,36000001,36500000,0.999,0.992
SLX-12455.D703_D508,15,36500001,37000000,1.008,0.992
SLX-12455.D703_D508,15,37000001,37500000,1.02,0.992
SLX-12455.D703_D508,15,37500001,38000000,0.99,0.992
SLX-12455.D703_D508,15,38000001,38500000,1.029,0.992
SLX-12455.D703_D508,15,38500001,39000000,1.007,0.992
SLX-12455.D703_D508,15,39000001,39500000,1.007,0.992
SLX-12455.D703_D508,15,39500001,40000000,1.023,0.992
SLX-12455.D703_D508,15,40000001,40500000,1.017,0.992
SLX-12455.D703_D508,15,40500001,41000000,0.967,0.992
SLX-12455.D703_D508,15,41000001,41500000,1.021,0.992
SLX-12455.D703_D508,15,41500001,42000000,1.069,0.992
SLX-12455.D703_D508,15,42000001,42500000,1.016,0.992
SLX-12455.D703_D508,15,42500001,43000000,0.988,0.992
SLX-12455.D703_D508,15,43000001,43500000,1.032,0.992
SLX-12455.D703_D508,15,43500001,44000000,0.941,0.992
SLX-12455.D703_D508,15,44000001,44500000,0.971,0.992
SLX-12455.D703_D508,15,44500001,45000000,1.094,0.992
SLX-12455.D703_D508,15,45000001,45500000,NA,NA
SLX-12455.D703_D508,15,45500001,46000000,1.021,0.992
SLX-12455.D703_D508,15,46000001,46500000,NA,NA
SLX-12455.D703_D508,15,46500001,47000000,0.975,0.992
SLX-12455.D703_D508,15,47000001,47500000,0.994,0.992
SLX-12455.D703_D508,15,47500001,48000000,0.971,0.992
SLX-12455.D703_D508,15,48000001,48500000,0.974,0.992
SLX-12455.D703_D508,15,48500001,49000000,1.003,0.992
SLX-12455.D703_D508,15,49000001,49500000,1.036,0.992
SLX-12455.D703_D508,15,49500001,50000000,1.067,0.992
SLX-12455.D703_D508,15,50000001,50500000,NA,NA
SLX-12455.D703_D508,15,50500001,51000000,1.081,0.992
SLX-12455.D703_D508,15,51000001,51500000,1.044,0.992
SLX-12455.D703_D508,15,51500001,52000000,1.017,0.992
SLX-12455.D703_D508,15,52000001,52500000,1.065,0.992
SLX-12455.D703_D508,15,52500001,53000000,1.018,0.992
SLX-12455.D703_D508,15,53000001,53500000,NA,NA
SLX-12455.D703_D508,15,53500001,54000000,0.961,0.992
SLX-12455.D703_D508,15,54000001,54500000,0.975,0.992
SLX-12455.D703_D508,15,54500001,55000000,0.992,0.992
SLX-12455.D703_D508,15,55000001,55500000,1.027,0.992
SLX-12455.D703_D508,15,55500001,56000000,1.018,0.992
SLX-12455.D703_D508,15,56000001,56500000,0.978,0.992
SLX-12455.D703_D508,15,56500001,57000000,1.074,0.992
SLX-12455.D703_D508,15,57000001,57500000,1.114,0.992
SLX-12455.D703_D508,15,57500001,58000000,1.022,0.992
SLX-12455.D703_D508,15,58000001,58500000,0.978,0.992
SLX-12455.D703_D508,15,58500001,59000000,0.987,0.992
SLX-12455.D703_D508,15,59000001,59500000,NA,NA
SLX-12455.D703_D508,15,59500001,60000000,NA,NA
SLX-12455.D703_D508,15,60000001,60500000,1.034,0.992
SLX-12455.D703_D508,15,60500001,61000000,1.016,0.992
SLX-12455.D703_D508,15,61000001,61500000,0.996,0.992
SLX-12455.D703_D508,15,61500001,62000000,1.011,0.992
SLX-12455.D703_D508,15,62000001,62500000,0.991,0.992
SLX-12455.D703_D508,15,62500001,63000000,0.998,0.992
SLX-12455.D703_D508,15,63000001,63500000,1.015,0.992
SLX-12455.D703_D508,15,63500001,64000000,1.087,0.992
SLX-12455.D703_D508,15,64000001,64500000,1.035,0.992
SLX-12455.D703_D508,15,64500001,65000000,NA,NA
SLX-12455.D703_D508,15,65000001,65500000,0.998,0.992
SLX-12455.D703_D508,15,65500001,66000000,1.008,0.992
SLX-12455.D703_D508,15,66000001,66500000,1.005,0.992
SLX-12455.D703_D508,15,66500001,67000000,0.99,0.992
SLX-12455.D703_D508,15,67000001,67500000,1.033,0.992
SLX-12455.D703_D508,15,67500001,68000000,1.028,0.992
SLX-12455.D703_D508,15,68000001,68500000,1.04,0.992
SLX-12455.D703_D508,15,68500001,69000000,1.02,0.992
SLX-12455.D703_D508,15,69000001,69500000,1.021,0.992
SLX-12455.D703_D508,15,69500001,70000000,0.989,0.992
SLX-12455.D703_D508,15,70000001,70500000,1.056,0.992
SLX-12455.D703_D508,15,70500001,71000000,1.03,0.992
SLX-12455.D703_D508,15,71000001,71500000,0.983,0.992
SLX-12455.D703_D508,15,71500001,72000000,1.007,0.992
SLX-12455.D703_D508,15,72000001,72500000,1.014,0.992
SLX-12455.D703_D508,15,72500001,73000000,0.992,0.992
SLX-12455.D703_D508,15,73000001,73500000,1.04,0.992
SLX-12455.D703_D508,15,73500001,74000000,0.92,0.992
SLX-12455.D703_D508,15,74000001,74500000,0.911,0.992
SLX-12455.D703_D508,15,74500001,75000000,1.012,0.992
SLX-12455.D703_D508,15,75000001,75500000,0.979,0.992
SLX-12455.D703_D508,15,75500001,76000000,0.979,0.992
SLX-12455.D703_D508,15,76000001,76500000,0.95,0.992
SLX-12455.D703_D508,15,76500001,77000000,1.015,0.992
SLX-12455.D703_D508,15,77000001,77500000,0.993,0.992
SLX-12455.D703_D508,15,77500001,78000000,0.968,0.992
SLX-12455.D703_D508,15,78000001,78500000,0.902,0.992
SLX-12455.D703_D508,15,78500001,79000000,1.003,0.992
SLX-12455.D703_D508,15,79000001,79500000,0.933,0.992
SLX-12455.D703_D508,15,79500001,80000000,0.969,0.992
SLX-12455.D703_D508,15,80000001,80500000,NA,NA
SLX-12455.D703_D508,15,80500001,81000000,1.019,0.992
SLX-12455.D703_D508,15,81000001,81500000,1.008,0.992
SLX-12455.D703_D508,15,81500001,82000000,0.999,0.992
SLX-12455.D703_D508,15,82000001,82500000,0.932,0.992
SLX-12455.D703_D508,15,82500001,83000000,NA,NA
SLX-12455.D703_D508,15,83000001,83500000,NA,NA
SLX-12455.D703_D508,15,83500001,84000000,1,0.992
SLX-12455.D703_D508,15,84000001,84500000,0.949,0.992
SLX-12455.D703_D508,15,84500001,85000000,NA,NA
SLX-12455.D703_D508,15,85000001,85500000,0.98,0.992
SLX-12455.D703_D508,15,85500001,86000000,0.956,0.992
SLX-12455.D703_D508,15,86000001,86500000,1.048,0.992
SLX-12455.D703_D508,15,86500001,87000000,0.988,0.992
SLX-12455.D703_D508,15,87000001,87500000,0.947,0.992
SLX-12455.D703_D508,15,87500001,88000000,0.964,0.992
SLX-12455.D703_D508,15,88000001,88500000,NA,NA
SLX-12455.D703_D508,15,88500001,89000000,0.952,0.992
SLX-12455.D703_D508,15,89000001,89500000,0.916,0.992
SLX-12455.D703_D508,15,89500001,90000000,1.017,0.992
SLX-12455.D703_D508,15,90000001,90500000,0.983,0.992
SLX-12455.D703_D508,15,90500001,91000000,1.047,0.992
SLX-12455.D703_D508,15,91000001,91500000,1.025,0.992
SLX-12455.D703_D508,15,91500001,92000000,0.969,0.992
SLX-12455.D703_D508,15,92000001,92500000,0.987,0.992
SLX-12455.D703_D508,15,92500001,93000000,0.958,0.992
SLX-12455.D703_D508,15,93000001,93500000,1.007,0.992
SLX-12455.D703_D508,15,93500001,94000000,0.931,0.992
SLX-12455.D703_D508,15,94000001,94500000,NA,NA
SLX-12455.D703_D508,15,94500001,95000000,0.999,0.992
SLX-12455.D703_D508,15,95000001,95500000,1.003,0.992
SLX-12455.D703_D508,15,95500001,96000000,0.999,0.992
SLX-12455.D703_D508,15,96000001,96500000,1.009,0.992
SLX-12455.D703_D508,15,96500001,97000000,1.002,0.992
SLX-12455.D703_D508,15,97000001,97500000,0.928,0.992
SLX-12455.D703_D508,15,97500001,98000000,0.925,0.992
SLX-12455.D703_D508,15,98000001,98500000,0.976,0.992
SLX-12455.D703_D508,15,98500001,99000000,0.919,0.992
SLX-12455.D703_D508,15,99000001,99500000,0.999,0.992
SLX-12455.D703_D508,15,99500001,100000000,0.966,0.992
SLX-12455.D703_D508,15,100000001,100500000,0.991,0.992
SLX-12455.D703_D508,15,100500001,101000000,0.914,0.992
SLX-12455.D703_D508,15,101000001,101500000,0.997,0.992
SLX-12455.D703_D508,15,101500001,102000000,NA,NA
SLX-12455.D703_D508,15,102000001,102500000,0.881,0.992
SLX-12455.D703_D508,15,102500001,102531392,NA,NA
SLX-12455.D703_D508,16,1,500000,NA,NA
SLX-12455.D703_D508,16,500001,1000000,1,0.987
SLX-12455.D703_D508,16,1000001,1500000,0.959,0.987
SLX-12455.D703_D508,16,1500001,2000000,0.983,0.987
SLX-12455.D703_D508,16,2000001,2500000,0.93,0.987
SLX-12455.D703_D508,16,2500001,3000000,NA,NA
SLX-12455.D703_D508,16,3000001,3500000,NA,NA
SLX-12455.D703_D508,16,3500001,4000000,1.032,0.987
SLX-12455.D703_D508,16,4000001,4500000,1.018,0.987
SLX-12455.D703_D508,16,4500001,5000000,1.001,0.987
SLX-12455.D703_D508,16,5000001,5500000,0.898,0.987
SLX-12455.D703_D508,16,5500001,6000000,NA,NA
SLX-12455.D703_D508,16,6000001,6500000,NA,NA
SLX-12455.D703_D508,16,6500001,7000000,0.953,0.987
SLX-12455.D703_D508,16,7000001,7500000,0.987,0.987
SLX-12455.D703_D508,16,7500001,8000000,0.922,0.987
SLX-12455.D703_D508,16,8000001,8500000,0.964,0.987
SLX-12455.D703_D508,16,8500001,9000000,0.992,0.987
SLX-12455.D703_D508,16,9000001,9500000,0.999,0.987
SLX-12455.D703_D508,16,9500001,10000000,0.96,0.987
SLX-12455.D703_D508,16,10000001,10500000,0.99,0.987
SLX-12455.D703_D508,16,10500001,11000000,0.995,0.987
SLX-12455.D703_D508,16,11000001,11500000,0.977,0.987
SLX-12455.D703_D508,16,11500001,12000000,1.027,0.987
SLX-12455.D703_D508,16,12000001,12500000,NA,NA
SLX-12455.D703_D508,16,12500001,13000000,0.933,0.987
SLX-12455.D703_D508,16,13000001,13500000,NA,NA
SLX-12455.D703_D508,16,13500001,14000000,0.961,0.987
SLX-12455.D703_D508,16,14000001,14500000,1.012,0.987
SLX-12455.D703_D508,16,14500001,15000000,NA,NA
SLX-12455.D703_D508,16,15000001,15500000,NA,NA
SLX-12455.D703_D508,16,15500001,16000000,1.058,0.987
SLX-12455.D703_D508,16,16000001,16500000,NA,NA
SLX-12455.D703_D508,16,16500001,17000000,NA,NA
SLX-12455.D703_D508,16,17000001,17500000,0.991,0.987
SLX-12455.D703_D508,16,17500001,18000000,0.975,0.987
SLX-12455.D703_D508,16,18000001,18500000,NA,NA
SLX-12455.D703_D508,16,18500001,19000000,NA,NA
SLX-12455.D703_D508,16,19000001,19500000,0.974,0.987
SLX-12455.D703_D508,16,19500001,20000000,1.004,0.987
SLX-12455.D703_D508,16,20000001,20500000,0.896,0.987
SLX-12455.D703_D508,16,20500001,21000000,0.878,0.987
SLX-12455.D703_D508,16,21000001,21500000,NA,NA
SLX-12455.D703_D508,16,21500001,22000000,NA,NA
SLX-12455.D703_D508,16,22000001,22500000,0.95,0.987
SLX-12455.D703_D508,16,22500001,23000000,NA,NA
SLX-12455.D703_D508,16,23000001,23500000,NA,NA
SLX-12455.D703_D508,16,23500001,24000000,NA,NA
SLX-12455.D703_D508,16,24000001,24500000,NA,NA
SLX-12455.D703_D508,16,24500001,25000000,1.031,0.987
SLX-12455.D703_D508,16,25000001,25500000,0.987,0.987
SLX-12455.D703_D508,16,25500001,26000000,0.961,0.987
SLX-12455.D703_D508,16,26000001,26500000,0.971,0.987
SLX-12455.D703_D508,16,26500001,27000000,1.01,0.987
SLX-12455.D703_D508,16,27000001,27500000,0.998,0.987
SLX-12455.D703_D508,16,27500001,28000000,0.994,0.987
SLX-12455.D703_D508,16,28000001,28500000,NA,NA
SLX-12455.D703_D508,16,28500001,29000000,0.969,0.987
SLX-12455.D703_D508,16,29000001,29500000,NA,NA
SLX-12455.D703_D508,16,29500001,30000000,NA,NA
SLX-12455.D703_D508,16,30000001,30500000,0.978,0.987
SLX-12455.D703_D508,16,30500001,31000000,1.068,0.987
SLX-12455.D703_D508,16,31000001,31500000,1.006,0.987
SLX-12455.D703_D508,16,31500001,32000000,0.957,0.987
SLX-12455.D703_D508,16,32000001,32500000,NA,NA
SLX-12455.D703_D508,16,32500001,33000000,NA,NA
SLX-12455.D703_D508,16,33000001,33500000,NA,NA
SLX-12455.D703_D508,16,33500001,34000000,NA,NA
SLX-12455.D703_D508,16,34000001,34500000,NA,NA
SLX-12455.D703_D508,16,34500001,35000000,NA,NA
SLX-12455.D703_D508,16,35000001,35500000,NA,NA
SLX-12455.D703_D508,16,35500001,36000000,NA,NA
SLX-12455.D703_D508,16,36000001,36500000,NA,NA
SLX-12455.D703_D508,16,36500001,37000000,NA,NA
SLX-12455.D703_D508,16,37000001,37500000,NA,NA
SLX-12455.D703_D508,16,37500001,38000000,NA,NA
SLX-12455.D703_D508,16,38000001,38500000,NA,NA
SLX-12455.D703_D508,16,38500001,39000000,NA,NA
SLX-12455.D703_D508,16,39000001,39500000,NA,NA
SLX-12455.D703_D508,16,39500001,40000000,NA,NA
SLX-12455.D703_D508,16,40000001,40500000,NA,NA
SLX-12455.D703_D508,16,40500001,41000000,NA,NA
SLX-12455.D703_D508,16,41000001,41500000,NA,NA
